SeriesID,SeriesCode,Series,Unit,Database,Year,AreaName,AreaCode,DisaggregationGroup,Disaggregation1,Disaggregation2,Value,Notes,Source,LastModifiedOn
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Colombia,COL,,,,6949852.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2022-09-30
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Colombia,COL,,,,52.1603201400613,"Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005. La población objetivo de la encuesta corresponde a las personas de 5 años y más de edad.",Departamento Administrativo Nacional de Estadistica (DANE),2024-01-23
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,91.4376200810825,HHs with at least one member aged 16 to 74,Instituto Nacional de Estadistica,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,47435119.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,15616591.0,The figure has changed,Comisión Nacional de los Mercados y la Competencia,2022-09-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,90.718665325267,Last 3 months##Individuals between 16 and 74 years old,Instituto Nacional de Estadistica,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,48109607.0,,Comisión Nacional de los Mercados y la Competencia,2022-09-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Spain,ESP,,,,99.4,,Comisión Nacional de los Mercados y la Competencia,2022-09-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Ethiopia,ETH,,,,7.0,,ITU estimate.,2021-12-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Ethiopia,ETH,,,,115737383.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Ethiopia,ETH,,,,159000.0,,ITU estimate.,2021-12-23
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Ethiopia,ETH,,,,15.98460007,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Ethiopia,ETH,,,,19111000.0,,ITU estimate.,2021-12-23
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,39.3883521850111,,INE.,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,4395696.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2022-09-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,67.85,Estimación realizada en base a las poblaciones cubiertas por la cobertura reportada por los operadores,Comisión Nacional de Telecomunicaciones (CONATEL),2022-09-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,36.4684147375359,,ITU estimate,2021-11-29
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,390377.0,,Comisión Nacional de Telecomunicaciones (CONATEL),2022-09-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Honduras,HND,,,,9943633.0,,UN Population Division World Population Prospects 2024,2024-07-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,India,IND,,,,1389030312.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,India,IND,,,,19156559.0,December 2019,Department of Telecommunications,2022-10-15
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,India,IND,,,,642799000.0,December 2019,Department of Telecommunications,2022-10-15
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,India,IND,,,,29.52350044,,ITU estimate.,2025-12-11
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,India,IND,,,,97.92,December 2019,Department of Telecommunications,2022-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,97.59,Ministry of Communications and Informatics,Ministry of Communications and Informatics,2022-09-30
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,272489381.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,10284364.0,Ministry of Communications and Informatics,Ministry of Communications and Informatics,2022-09-30
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,73.7498500279031,,BPS-Statistics Indonesia,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,219762853.0,Not all operators have submitted their data due to COVID-19 pandemic situation.,Ministry of Communications and Informatics,2022-09-30
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Indonesia,IDN,,,,47.6906489788375,,BPS-Statistics Indonesia,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,16532661.0,,Communications and Media Commission,2022-11-04
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,44.3263465511579,,Central Organization for Statistics And Information Technology,2024-01-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,0.0,LTE Licenses has not yet been issued.,Communications and Media Commission,2022-11-04
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,41192171.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,4559053.0,,Communications and Media Commission,2022-11-04
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Iraq,IRQ,,,,64.5227644388133,,Central Organization for Statistics And Information Technology,2024-01-23
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,2480952.0,,Ministry of Communications,2022-11-06
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,73.3029814277658,,CENTRAL BUREAU OF STATISTICS,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,8657474.0,,UN Population Division World Population Prospects 2024,2024-07-17
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,9800000.0,estimated.,Ministry of Communications,2022-11-06
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,86.7878776180583,"starting from 2014, the ISS asks about internet usage via a computer, or a mobile cellular phone",CENTRAL BUREAU OF STATISTICS,2024-01-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Israel,ISR,,,,94.0,,Ministry of Communications,2022-11-06
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,99.9,,Ministry of Internal Affairs and Communications,2022-12-10
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,42502489.0,Total does not equal the sum of subscriptions by speed since it included subscriptions with unknown speed.,Ministry of Internal Affairs and Communications,2022-10-11
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,96.8523413897281,Estimated by the following method; (The number of households by which the age of householder is more than 20 years old)*(Survey result(%)),Ministry of Internal Affairs and Communications,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,126699424.0,,UN Population Division World Population Prospects 2024,2024-07-17
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,92.7303978145525,estimated by the following method. (The estimation population of more than 6 years old)×(Survey result(%)). Used in the last 12 months. Includes all holders of mobile phones,Ministry of Internal Affairs and Communications,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Japan,JPN,,,,184804577.0,,Ministry of Internal Affairs and Communications,2024-03-07
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,70.8410169743356,,Statistical Institute of Jamaica,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,1630742.0,,Office of Utilities Regulation,2022-10-15
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,94.0,,Office of Utilities Regulation,2022-10-15
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,317907.0,,Office of Utilities Regulation,2022-10-15
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,73.5722814536933,,Statistical Institute of Jamaica,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Jamaica,JAM,,,,2823271.0,,UN Population Division World Population Prospects 2024,2024-07-16
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,51202827.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,491183.0,,Communications Authority  of Kenya,2022-09-21
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,17.9530494113258,Asked as households with the internet. included households with either mobile and/or fixed networks or both,Kenya National Bureau of Statistics,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,21595570.0,There was minimal increase because the methodology for this indicator was slight revised and we collect this data in terms of 3G and LTE active subscriptions because measuring using handset-based subscriptions was giving us incorrect figures due to multiple counting caused by rampant cases of sharing mobile hand sets especially in rural Kenya where most people cannot afford mobile phones but they own SIM cards,Communications Authority  of Kenya,2022-09-21
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,22.6687733618171,,KENYA NATIONAL BUREAU OF STATISTICS,2024-01-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Kenya,KEN,,,,57.0,,Communications Authority  of Kenya,2022-09-21
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,25.0,,Autorité de Régulation des Technologies de Communication,2022-09-29
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,30000.0,,Autorité de Régulation des Technologies de Communication,2022-09-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,13.3225624855966,,ITU estimate,2021-11-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,28219554.0,,UN Population Division World Population Prospects 2024,2024-07-16
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,9.379400253,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Madagascar,MDG,,,,4396445.0,,Autorité de Régulation des Technologies de Communication,2022-09-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,84.1203630467602,,Agence Nationale de Réglementation des Télécommunications,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,23677204.0,,Agence Nationale de Réglementation des Télécommunications,2022-09-26
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,98.75,,Agence Nationale de Réglementation des Télécommunications,2022-09-26
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,1751341.0,,Agence Nationale de Réglementation des Télécommunications,2022-09-26
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,84.5200144295972,,Agence Nationale de Réglementation des Télécommunications,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Morocco,MAR,,,,36210898.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Papua New Guinea,PNG,,,,20000.0,,ITU estimate.,2021-12-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Papua New Guinea,PNG,,,,9609010.0,,UN Population Division World Population Prospects 2024,2024-07-17
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Papua New Guinea,PNG,,,,13.62419987,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Papua New Guinea,PNG,,,,1035000.0,,ITU estimate.,2021-12-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Papua New Guinea,PNG,,,,50.0,,ITU estimate.,2021-12-23
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,98.9,,Rwanda Utilities Regulatory Authority (RURA),2022-11-14
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,12776103.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,8885.0,,Rwanda Utilities Regulatory Authority (RURA),2022-11-14
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,15.8710124347498,,ITU estimate,2021-11-29
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,21.3579998,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Rwanda,RWA,,,,5341692.0,,Rwanda Utilities Regulatory Authority (RURA),2022-11-14
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,42999637.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,11.0667016499428,,ITU estimate,2021-11-29
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,32370.0,,Uganda Communications Commission,2022-10-13
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,16971559.0,,Uganda Communications Commission,2022-10-13
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,11.72579956,,ITU estimate.,2025-12-11
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Uganda,UGA,,,,40.0,,Uganda Communications Commission,2022-10-13
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,78.1,,State Service of Special Communications and Information Protection of Ukraine,2022-10-01
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,6784185.0,,State Service of Special Communications and Information Protection of Ukraine,2022-10-01
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,41983600.0,"Excluding the temporarily occupied territories of the Autonomous Republic of Crimea, and the city of Sevastopol.",State Statistics Service of Ukraine,2019-10-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,65.7804482685701,,State Statistics Service of Ukraine,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,32453000.0,,State Service of Special Communications and Information Protection of Ukraine,2022-10-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,Ukraine,UKR,,,,70.1248442995263,Information about the number of the population who reported that they made use of the Internet services during the last 12 months is presented.,State Statistics Service of Ukraine,2024-01-23
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,89.4302848575712,,US Census Bureau,2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,492896000.0,Source: Omdia.,U.S. Federal Communications Commission,2022-09-30
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,99.9,Source: FCC Form 477 (Subject to Change).,U.S. Federal Communications Commission,2022-09-30
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,86.6123778501629,Households with Internet subscription. Does not include access without subscription.  Includes dial-up internet.  ##,US Census Bureau,2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,337790067.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2019,United States,USA,,,,114292000.0,Source: FCC Form 477 (Preliminary and Subject to Change).,U.S. Federal Communications Commission,2022-09-30
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,15999.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,36743039.0,,UN Population Division World Population Prospects 2024,2024-07-17
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,7.27030359587061,,ITU estimate,2021-11-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,7.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,16.79999924,Asia Foundation,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Afghanistan,AFG,,,,6997208.0,,Afghanistan Telecommunication Regulatory Authority.,2021-04-12
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,29.0,,ITU estimate.,2021-09-08
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,5820154.0,,INACOM,2021-10-04
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,31297155.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,6.71140094521841,,INE - National Institute of Statistics,2024-01-23
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,109561.0,,INACOM,2021-10-04
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Angola,AGO,,,,8.0,,INACOM,2021-10-04
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,99.1,,Ministry of High-Tech Industry of Armenia,2021-10-18
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,2152778.0,,Ministry of High-Tech Industry of Armenia,2022-01-10
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,68.2450522610271,,The Statistical Committee of the Republic of Armenia ,2024-01-23
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,67.5841842736519,,The Statistical Committee of the Republic of Armenia ,2024-01-23
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,347448.0,,Ministry of High-Tech Industry of Armenia,2021-10-18
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Armenia,ARM,,,,2909965.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,13818.0,,Autorité de régulation des communications électroniques et des Postes (ARCEP),2021-10-01
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,20438288.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,14.8103692342892,,ITU estimate,2021-11-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,0.0,,Autorité de régulation des communications électroniques et des Postes (ARCEP),2021-10-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,8.498900414,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Burkina Faso,BFA,,,,5907800.0,,Autorité de régulation des communications électroniques et des Postes (ARCEP),2021-10-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,46.12509918,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,1749059.0,,Botswana Communications Regulatory Authority,2021-09-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,2299141.0,,UN Population Division World Population Prospects 2024,2024-07-16
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,40044.0,One of the operators carried out a data cleaning exercise and found that they had been over-reporting the figures because of duplications and counting of inactive accounts.As a result the actual values were lower than those previously reported.,Botswana Communications Regulatory Authority,2021-09-29
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,59.2016438100754,,ITU estimate,2021-11-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Botswana,BWA,,,,65.0,Value for the largest operator,Botswana Communications Regulatory Authority,2021-09-29
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,99.6,,Division of Energy & Telecommunications                ,2021-04-08
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,70.72650146,,ITU estimate.,2025-12-11
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,171803.0,,Division of Energy & Telecommunications                ,2021-04-08
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,89340.0,,Division of Energy & Telecommunications                ,2021-04-08
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,280711.0,,UN Population Division World Population Prospects 2024,2024-07-16
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Barbados,BRB,,,,84.6127820067913,,ITU estimate,2021-11-29
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Cambodia,KHM,,,,16274522.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Cambodia,KHM,,,,166200.0,Slowly increase as focus is on mobile internet,Telecommunication Regulator of Cambodia (TRC),2021-10-01
19306,i271GA,Percentage of the population covered by at least an LTE/WiMAX mobile network.,% of individuals,ITU World Telecommunication Indicators Database,2018,Cambodia,KHM,,,,80.3,,Telecommunication Regulator of Cambodia (TRC),2021-10-01
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Cambodia,KHM,,,,13458050.0,Mobile Broadband maintained a strong growth in 2018 as OTT Apps became handy tools for people,Telecommunication Regulator of Cambodia (TRC),2021-10-01
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Cambodia,KHM,,,,65.0,,ITU estimate.,2025-12-11
11624,i99H,Internet users (%),% of individuals,ITU World Telecommunication Indicators Database,2018,Colombia,COL,,,,64.1263768204459,"Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005.",Departamento Administrativo Nacional de Estadistica (DANE),2024-01-23
11632,i271mw,Active mobile-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Colombia,COL,,,,25982322.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2021-09-28
12047,xHH6_IDI,Estimated proportion of households with Internet access at home,% of households,ITU World Telecommunication Indicators Database,2018,Colombia,COL,,,,52.6611422214084,"Los datos son expandidos con proyecciones de población, elaboradas con base en los resultados del censo 2005. La población objetivo de la encuesta corresponde a las personas de 5 años y más de edad.",Departamento Administrativo Nacional de Estadistica (DANE),2024-01-23
260,i61,Population,Value,ITU World Telecommunication Indicators Database,2018,Colombia,COL,,,,49024465.0,,UN Population Division World Population Prospects 2024,2024-07-17
19257,i4213tfbb,Fixed-broadband subscriptions,Value,ITU World Telecommunication Indicators Database,2018,Colombia,COL,,,,6678543.0,Source: Colombia TIC,Ministerio de Tecnologías de la Información y las Comunicaciones,2021-09-28
